session_key,visitorid,event_count,view_count,addtocart_count,transaction_count,view_to_cart_ratio,unique_items_count,session_age_seconds,inter_event_interval_mean,recency_last_cart_seconds,has_transaction
1007016_1,1007016,4.0,2.0,2.0,0.0,1.0,2.0,219.04,73.012,0.0,0.0
1007048_2,1007048,6.0,4.0,2.0,0.0,2.0,2.0,937.87,187.574,254.64,0.0
1007048_3,1007048,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1007078_2,1007078,9.0,5.0,4.0,0.0,1.25,5.0,549.53,68.691,0.0,0.0
1007131_1,1007131,3.0,2.0,1.0,0.0,2.0,1.0,471.95,235.974,0.0,0.0
1007173_1,1007173,5.0,4.0,1.0,0.0,4.0,3.0,810.98,202.744,0.0,0.0
1007184_4,1007184,3.0,1.0,1.0,1.0,1.0,1.0,963.83,481.915,963.83,1.0
100719_1,100719,3.0,2.0,1.0,0.0,2.0,1.0,194.22,97.11,193.51,0.0
1007230_1,1007230,3.0,2.0,1.0,0.0,2.0,2.0,371.7,185.852,0.0,0.0
1007354_1,1007354,12.0,10.0,2.0,0.0,5.0,7.0,570.61,51.873,327.59,0.0
1007372_4,1007372,3.0,1.0,1.0,1.0,1.0,1.0,268.12,134.058,182.18,1.0
1007413_1,1007413,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1007516_1,1007516,6.0,3.0,3.0,0.0,1.0,5.0,685.03,137.007,95.15,0.0
1007525_1,1007525,4.0,3.0,1.0,0.0,3.0,4.0,473.63,157.878,0.0,0.0
1007671_1,1007671,5.0,3.0,1.0,1.0,3.0,2.0,1145.14,286.286,683.04,1.0
1007686_1,1007686,2.0,1.0,1.0,0.0,1.0,1.0,87.85,87.85,0.0,0.0
1007692_2,1007692,4.0,2.0,1.0,1.0,2.0,1.0,1427.51,475.838,542.2,1.0
1007692_4,1007692,2.0,0.0,1.0,1.0,0.0,1.0,260.63,260.629,260.63,1.0
1007696_1,1007696,4.0,3.0,1.0,0.0,3.0,2.0,292.66,97.553,96.17,0.0
1007724_1,1007724,6.0,0.0,3.0,3.0,0.0,3.0,226.53,45.307,155.76,1.0
1007755_11,1007755,4.0,2.0,2.0,0.0,1.0,2.0,216.5,72.167,142.22,0.0
1007815_1,1007815,2.0,1.0,1.0,0.0,1.0,1.0,1.62,1.619,0.0,0.0
100790_1,100790,2.0,0.0,1.0,1.0,0.0,1.0,619.42,619.425,619.42,1.0
1008054_1,1008054,3.0,2.0,1.0,0.0,2.0,1.0,68.15,34.073,68.15,0.0
100809_1,100809,6.0,1.0,5.0,0.0,0.2,5.0,113.47,22.694,0.0,0.0
1008163_1,1008163,3.0,2.0,1.0,0.0,2.0,1.0,194.25,97.123,86.73,0.0
1008201_1,1008201,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1008289_1,1008289,3.0,1.0,1.0,1.0,1.0,1.0,344.42,172.212,317.62,1.0
1008388_1,1008388,26.0,23.0,3.0,0.0,7.6667,14.0,438.69,17.547,21.63,0.0
100840_1,100840,3.0,1.0,1.0,1.0,1.0,1.0,1179.0,589.5,1175.13,1.0
1008434_1,1008434,3.0,1.0,1.0,1.0,1.0,1.0,359.0,179.502,305.37,1.0
1008444_1,1008444,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1008461_1,1008461,4.0,2.0,1.0,1.0,2.0,1.0,933.38,311.127,201.59,1.0
1008481_1,1008481,32.0,12.0,20.0,0.0,0.6,17.0,2214.75,71.443,69.59,0.0
1008494_1,1008494,2.0,1.0,1.0,0.0,1.0,1.0,48.21,48.212,0.0,0.0
1008509_5,1008509,6.0,4.0,2.0,0.0,2.0,4.0,1530.68,306.137,491.35,0.0
1008525_1,1008525,2.0,1.0,1.0,0.0,1.0,1.0,36.15,36.153,0.0,0.0
100852_4,100852,3.0,1.0,1.0,1.0,1.0,1.0,1488.72,744.359,1433.66,1.0
1008540_1,1008540,4.0,2.0,1.0,1.0,2.0,1.0,193.85,64.616,193.33,1.0
1008603_1,1008603,3.0,1.0,2.0,0.0,0.5,1.0,12.34,6.169,0.0,0.0
1008623_1,1008623,2.0,1.0,1.0,0.0,1.0,1.0,15.95,15.953,0.0,0.0
100862_1,100862,2.0,1.0,1.0,0.0,1.0,1.0,23.58,23.577,0.0,0.0
100864_1,100864,3.0,2.0,1.0,0.0,2.0,2.0,481.11,240.556,0.0,0.0
1008739_19,1008739,2.0,1.0,1.0,0.0,1.0,1.0,5.23,5.234,0.0,0.0
1008739_4,1008739,2.0,1.0,1.0,0.0,1.0,1.0,0.43,0.426,0.0,0.0
1008739_5,1008739,2.0,1.0,1.0,0.0,1.0,1.0,0.88,0.875,0.0,0.0
1008739_6,1008739,2.0,1.0,1.0,0.0,1.0,1.0,1.78,1.782,0.0,0.0
1008739_7,1008739,2.0,1.0,1.0,0.0,1.0,1.0,0.88,0.875,0.0,0.0
1008739_9,1008739,9.0,2.0,4.0,3.0,0.5,3.0,80.45,10.056,65.12,1.0
1008753_1,1008753,9.0,7.0,1.0,1.0,7.0,4.0,2097.67,262.208,80.04,1.0
1008775_5,1008775,4.0,3.0,1.0,0.0,3.0,4.0,929.79,309.931,929.79,0.0
1008793_1,1008793,3.0,1.0,1.0,1.0,1.0,1.0,219.24,109.62,195.41,1.0
1008806_1,1008806,2.0,1.0,1.0,0.0,1.0,1.0,28.08,28.082,0.0,0.0
1008819_1,1008819,21.0,18.0,3.0,0.0,6.0,11.0,3796.11,189.806,2792.31,0.0
1008851_1,1008851,30.0,24.0,2.0,4.0,12.0,21.0,7080.22,244.146,1141.91,1.0
1008937_1,1008937,2.0,1.0,1.0,0.0,1.0,1.0,61.67,61.667,0.0,0.0
1008941_1,1008941,4.0,3.0,1.0,0.0,3.0,2.0,120.82,40.272,0.0,0.0
100894_3,100894,7.0,4.0,2.0,1.0,2.0,1.0,1745.32,290.886,583.38,1.0
1008967_1,1008967,4.0,3.0,1.0,0.0,3.0,3.0,618.27,206.091,0.0,0.0
1009020_1,1009020,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009032_1,1009032,3.0,1.0,2.0,0.0,0.5,2.0,156.06,78.032,0.0,0.0
1009032_2,1009032,9.0,5.0,4.0,0.0,1.25,5.0,891.19,111.399,0.0,0.0
1009056_1,1009056,4.0,3.0,1.0,0.0,3.0,1.0,1935.78,645.261,1861.77,0.0
1009058_1,1009058,2.0,1.0,1.0,0.0,1.0,2.0,90.28,90.276,90.28,0.0
1009185_1,1009185,3.0,1.0,1.0,1.0,1.0,1.0,131.66,65.828,74.31,1.0
1009185_3,1009185,4.0,2.0,1.0,1.0,2.0,2.0,447.01,149.004,252.1,1.0
1009186_1,1009186,3.0,1.0,1.0,1.0,1.0,1.0,156.88,78.442,143.04,1.0
100919_1,100919,2.0,1.0,1.0,0.0,1.0,1.0,3.19,3.193,0.0,0.0
1009201_1,1009201,20.0,6.0,14.0,0.0,0.4286,2.0,501.16,26.377,316.54,0.0
1009304_1,1009304,4.0,3.0,1.0,0.0,3.0,1.0,869.85,289.95,0.0,0.0
1009311_2,1009311,20.0,18.0,2.0,0.0,9.0,14.0,1603.58,84.399,154.19,0.0
1009311_4,1009311,7.0,6.0,1.0,0.0,6.0,3.0,270.47,45.078,0.0,0.0
1009379_3,1009379,3.0,2.0,1.0,0.0,2.0,1.0,281.63,140.814,0.0,0.0
1009410_1,1009410,2.0,1.0,1.0,0.0,1.0,1.0,7.4,7.402,7.4,0.0
1009490_1,1009490,2.0,1.0,1.0,0.0,1.0,1.0,62.65,62.651,0.0,0.0
1009550_1,1009550,4.0,3.0,1.0,0.0,3.0,2.0,2241.88,747.294,0.0,0.0
1009579_1,1009579,47.0,46.0,1.0,0.0,46.0,31.0,5788.21,125.831,2059.49,0.0
1009613_1,1009613,13.0,9.0,1.0,3.0,9.0,3.0,1911.01,159.251,301.16,1.0
1009638_1,1009638,6.0,5.0,1.0,0.0,5.0,6.0,2156.26,431.251,0.0,0.0
1009644_1,1009644,5.0,3.0,1.0,1.0,3.0,1.0,1816.32,454.081,460.23,1.0
1009654_1,1009654,2.0,1.0,1.0,0.0,1.0,1.0,13.28,13.279,0.0,0.0
1009658_3,1009658,14.0,11.0,3.0,0.0,3.6667,8.0,2337.86,179.835,746.84,0.0
1009658_4,1009658,9.0,6.0,3.0,0.0,2.0,3.0,4955.5,619.438,1659.11,0.0
1009658_6,1009658,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009685_1,1009685,10.0,9.0,1.0,0.0,9.0,2.0,1291.52,143.503,692.13,0.0
1009686_1,1009686,6.0,4.0,1.0,1.0,4.0,2.0,3258.9,651.779,2395.43,1.0
1009715_1,1009715,3.0,2.0,1.0,0.0,2.0,1.0,1175.61,587.803,648.72,0.0
1009766_1,1009766,4.0,1.0,1.0,2.0,1.0,2.0,377.45,125.817,350.72,1.0
1009811_2,1009811,2.0,0.0,1.0,1.0,0.0,1.0,48.49,48.49,48.49,1.0
1009812_2,1009812,9.0,7.0,1.0,1.0,7.0,4.0,1397.58,174.697,1345.45,1.0
100988_2,100988,5.0,1.0,2.0,2.0,0.5,2.0,226.05,56.512,181.87,1.0
1009920_1,1009920,2.0,1.0,1.0,0.0,1.0,1.0,57.32,57.315,0.0,0.0
1009937_5,1009937,2.0,1.0,1.0,0.0,1.0,1.0,39.76,39.765,0.0,0.0
1009975_1,1009975,2.0,1.0,1.0,0.0,1.0,1.0,89.96,89.963,0.0,0.0
1009988_1,1009988,6.0,5.0,1.0,0.0,5.0,5.0,608.22,121.645,171.8,0.0
1010002_1,1010002,2.0,1.0,1.0,0.0,1.0,1.0,37.9,37.897,0.0,0.0
1010041_1,1010041,2.0,1.0,1.0,0.0,1.0,1.0,19.98,19.979,0.0,0.0
1010072_1,1010072,2.0,1.0,1.0,0.0,1.0,1.0,310.06,310.055,0.0,0.0
1010075_1,1010075,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1010083_1,1010083,13.0,12.0,1.0,0.0,12.0,5.0,3529.7,294.142,2413.35,0.0
1010111_1,1010111,18.0,10.0,5.0,3.0,2.0,9.0,3502.94,206.055,1194.73,1.0
1010118_3,1010118,6.0,4.0,2.0,0.0,2.0,4.0,112.24,22.448,0.0,0.0
1010236_2,1010236,2.0,1.0,1.0,0.0,1.0,1.0,14.51,14.506,0.0,0.0
1010255_1,1010255,2.0,1.0,1.0,0.0,1.0,1.0,76.19,76.193,0.0,0.0
1010286_1,1010286,3.0,2.0,1.0,0.0,2.0,2.0,307.22,153.608,0.0,0.0
1010374_1,1010374,2.0,1.0,1.0,0.0,1.0,2.0,280.17,280.167,280.17,0.0
101045_1,101045,4.0,2.0,2.0,0.0,1.0,1.0,529.91,176.638,0.0,0.0
1010484_1,1010484,21.0,18.0,3.0,0.0,6.0,13.0,1483.86,74.193,39.18,0.0
1010592_1,1010592,4.0,2.0,1.0,1.0,2.0,2.0,488.28,162.76,157.28,1.0
1010663_1,1010663,3.0,2.0,1.0,0.0,2.0,3.0,247.12,123.561,0.0,0.0
1010711_2,1010711,39.0,31.0,8.0,0.0,3.875,17.0,6047.33,159.14,0.0,0.0
1010812_1,1010812,2.0,0.0,1.0,1.0,0.0,1.0,254.18,254.18,254.18,1.0
1010834_2,1010834,25.0,14.0,7.0,4.0,2.0,10.0,3200.71,133.363,0.0,1.0
1010840_1,1010840,2.0,1.0,1.0,0.0,1.0,1.0,67.78,67.784,0.0,0.0
1010847_1,1010847,3.0,2.0,1.0,0.0,2.0,2.0,499.38,249.688,0.0,0.0
1010879_1,1010879,3.0,2.0,1.0,0.0,2.0,1.0,125.92,62.959,41.81,0.0
1010903_1,1010903,3.0,2.0,1.0,0.0,2.0,3.0,49.34,24.671,18.96,0.0
1010916_3,1010916,19.0,14.0,3.0,2.0,4.6667,11.0,1793.39,99.633,350.83,1.0
1011069_1,1011069,4.0,3.0,1.0,0.0,3.0,2.0,183.6,61.199,0.0,0.0
1011116_1,1011116,3.0,1.0,1.0,1.0,1.0,1.0,1353.51,676.756,891.9,1.0
1011182_1,1011182,2.0,1.0,1.0,0.0,1.0,1.0,70.23,70.231,0.0,0.0
1011200_1,1011200,4.0,2.0,2.0,0.0,1.0,2.0,33.63,11.209,0.0,0.0
1011211_1,1011211,21.0,11.0,10.0,0.0,1.1,13.0,2512.29,125.615,0.0,0.0
1011211_2,1011211,12.0,11.0,1.0,0.0,11.0,6.0,1823.36,165.76,56.55,0.0
101122_1,101122,3.0,2.0,1.0,0.0,2.0,1.0,83.77,41.887,83.22,0.0
1011255_1,1011255,2.0,1.0,1.0,0.0,1.0,1.0,511.11,511.11,0.0,0.0
101126_1,101126,3.0,2.0,1.0,0.0,2.0,1.0,500.15,250.074,210.54,0.0
1011271_1,1011271,6.0,5.0,1.0,0.0,5.0,4.0,851.74,170.347,199.02,0.0
1011384_3,1011384,2.0,1.0,1.0,0.0,1.0,1.0,128.2,128.196,0.0,0.0
10113_1,10113,4.0,3.0,1.0,0.0,3.0,3.0,385.23,128.41,25.36,0.0
101141_2,101141,4.0,2.0,2.0,0.0,1.0,2.0,433.8,144.601,0.0,0.0
101143_2,101143,6.0,4.0,2.0,0.0,2.0,4.0,1354.71,270.941,1048.12,0.0
1011481_1,1011481,3.0,1.0,1.0,1.0,1.0,1.0,564.05,282.025,564.05,1.0
1011481_2,1011481,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1011512_1,1011512,4.0,3.0,1.0,0.0,3.0,1.0,891.97,297.325,19.09,0.0
1011529_1,1011529,3.0,2.0,1.0,0.0,2.0,1.0,253.91,126.953,0.0,0.0
101161_1,101161,7.0,4.0,2.0,1.0,2.0,3.0,1316.53,219.421,1028.06,1.0
1011656_1,1011656,4.0,3.0,1.0,0.0,3.0,4.0,102.54,34.18,46.13,0.0
1011707_1,1011707,3.0,2.0,1.0,0.0,2.0,2.0,62.57,31.284,0.0,0.0
1011731_1,1011731,3.0,1.0,1.0,1.0,1.0,1.0,152.73,76.364,88.46,1.0
1011755_2,1011755,6.0,3.0,3.0,0.0,1.0,5.0,417.23,83.446,0.0,0.0
1011757_1,1011757,5.0,3.0,1.0,1.0,3.0,3.0,1304.46,326.115,1304.46,1.0
101175_19,101175,2.0,1.0,1.0,0.0,1.0,1.0,38.42,38.42,0.0,0.0
101175_21,101175,23.0,16.0,7.0,0.0,2.2857,16.0,1822.6,82.845,0.0,0.0
101175_22,101175,8.0,7.0,1.0,0.0,7.0,6.0,1501.32,214.475,1435.87,0.0
101175_23,101175,32.0,10.0,4.0,18.0,2.5,19.0,2807.37,90.56,449.17,1.0
101175_36,101175,9.0,8.0,1.0,0.0,8.0,6.0,1068.77,133.596,488.64,0.0
101175_37,101175,7.0,5.0,2.0,0.0,2.5,6.0,2870.44,478.407,0.0,0.0
101175_38,101175,9.0,3.0,2.0,4.0,1.5,2.0,912.52,114.064,271.86,1.0
101175_8,101175,9.0,5.0,2.0,2.0,2.5,4.0,1618.12,202.265,504.76,1.0
1011761_1,1011761,5.0,3.0,2.0,0.0,1.5,2.0,1026.0,256.5,244.01,0.0
1011776_1,1011776,2.0,1.0,1.0,0.0,1.0,1.0,54.0,54.002,0.0,0.0
1011781_1,1011781,4.0,3.0,1.0,0.0,3.0,4.0,78.86,26.287,67.69,0.0
1011796_1,1011796,8.0,4.0,2.0,2.0,2.0,2.0,855.75,122.25,504.84,1.0
1011817_1,1011817,4.0,2.0,1.0,1.0,2.0,2.0,942.54,314.179,413.37,1.0
1011902_1,1011902,2.0,1.0,1.0,0.0,1.0,1.0,82.61,82.614,0.0,0.0
1011964_1,1011964,21.0,10.0,7.0,4.0,1.4286,8.0,1175.99,58.8,670.85,1.0
1011966_1,1011966,4.0,3.0,1.0,0.0,3.0,3.0,576.32,192.106,40.92,0.0
1012043_4,1012043,14.0,11.0,3.0,0.0,3.6667,12.0,569.21,43.786,272.22,0.0
1012043_5,1012043,5.0,4.0,1.0,0.0,4.0,4.0,396.31,99.076,396.31,0.0
1012043_9,1012043,3.0,2.0,1.0,0.0,2.0,2.0,184.97,92.483,181.34,0.0
1012051_1,1012051,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1012089_2,1012089,3.0,1.0,1.0,1.0,1.0,1.0,368.71,184.356,332.81,1.0
1012107_1,1012107,2.0,0.0,2.0,0.0,0.0,2.0,167.55,167.552,0.0,0.0
1012108_1,1012108,5.0,1.0,2.0,2.0,0.5,1.0,404.06,101.016,397.32,1.0
1012118_1,1012118,8.0,6.0,1.0,1.0,6.0,1.0,1537.08,219.583,357.85,1.0
1012184_1,1012184,6.0,5.0,1.0,0.0,5.0,2.0,235.72,47.145,20.3,0.0
1012214_1,1012214,4.0,3.0,1.0,0.0,3.0,1.0,536.19,178.73,315.75,0.0
1012243_1,1012243,4.0,3.0,1.0,0.0,3.0,2.0,268.24,89.412,229.52,0.0
1012365_1,1012365,7.0,6.0,1.0,0.0,6.0,3.0,129.43,21.572,0.0,0.0
1012434_1,1012434,3.0,2.0,1.0,0.0,2.0,2.0,95.59,47.793,0.0,0.0
1012446_1,1012446,2.0,1.0,1.0,0.0,1.0,1.0,151.36,151.358,0.0,0.0
1012447_1,1012447,2.0,1.0,1.0,0.0,1.0,1.0,25.95,25.953,0.0,0.0
1012467_1,1012467,27.0,26.0,1.0,0.0,26.0,16.0,4735.65,182.14,1041.56,0.0
1012478_1,1012478,2.0,1.0,1.0,0.0,1.0,1.0,37.39,37.389,0.0,0.0
1012516_1,1012516,5.0,3.0,1.0,1.0,3.0,1.0,158.79,39.698,86.8,1.0
101255_1,101255,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1012645_2,1012645,4.0,2.0,2.0,0.0,1.0,2.0,42.59,14.196,0.0,0.0
1012647_2,1012647,2.0,1.0,1.0,0.0,1.0,1.0,26.7,26.697,0.0,0.0
1012717_1,1012717,3.0,1.0,1.0,1.0,1.0,1.0,506.56,253.277,447.53,1.0
1012767_2,1012767,3.0,1.0,2.0,0.0,0.5,2.0,346.56,173.28,0.0,0.0
1012818_1,1012818,4.0,3.0,1.0,0.0,3.0,1.0,427.42,142.472,140.39,0.0
1012836_1,1012836,5.0,3.0,1.0,1.0,3.0,1.0,577.08,144.27,569.36,1.0
1012886_1,1012886,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101291_1,101291,3.0,2.0,1.0,0.0,2.0,2.0,59.69,29.846,0.0,0.0
1012983_2,1012983,6.0,4.0,1.0,1.0,4.0,2.0,3198.59,639.718,2012.48,1.0
1013007_1,1013007,3.0,2.0,1.0,0.0,2.0,1.0,268.88,134.438,265.63,0.0
1013030_1,1013030,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1013035_1,1013035,3.0,1.0,1.0,1.0,1.0,1.0,246.89,123.446,225.24,1.0
101313_1,101313,5.0,3.0,2.0,0.0,1.5,2.0,80.77,20.192,33.35,0.0
1013200_5,1013200,5.0,2.0,3.0,0.0,0.6667,3.0,74.33,18.582,0.0,0.0
101328_1,101328,2.0,1.0,1.0,0.0,1.0,1.0,29.8,29.798,0.0,0.0
1013418_10,1013418,12.0,8.0,2.0,2.0,4.0,5.0,1267.55,115.231,1081.31,1.0
1013440_1,1013440,24.0,20.0,2.0,2.0,10.0,13.0,4527.08,196.829,777.55,1.0
1013440_2,1013440,5.0,4.0,1.0,0.0,4.0,2.0,421.33,105.333,38.91,0.0
1013491_1,1013491,6.0,4.0,2.0,0.0,2.0,1.0,1857.23,371.446,0.0,0.0
1013524_1,1013524,5.0,3.0,1.0,1.0,3.0,2.0,620.24,155.061,135.36,1.0
1013579_1,1013579,3.0,1.0,2.0,0.0,0.5,2.0,194.54,97.273,0.0,0.0
1013587_1,1013587,4.0,2.0,1.0,1.0,2.0,1.0,380.16,126.72,299.82,1.0
1013626_1,1013626,3.0,1.0,1.0,1.0,1.0,1.0,181.32,90.658,64.16,1.0
1013676_2,1013676,3.0,2.0,1.0,0.0,2.0,1.0,86.63,43.313,0.0,0.0
101367_1,101367,10.0,8.0,2.0,0.0,4.0,4.0,1895.88,210.653,1791.9,0.0
1013684_1,1013684,3.0,2.0,1.0,0.0,2.0,1.0,912.19,456.094,0.0,0.0
1013726_1,1013726,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1013751_1,1013751,8.0,7.0,1.0,0.0,7.0,5.0,864.06,123.438,30.3,0.0
1013810_1,1013810,29.0,22.0,4.0,3.0,5.5,11.0,3731.65,133.273,425.19,1.0
1013810_5,1013810,8.0,7.0,1.0,0.0,7.0,4.0,651.73,93.104,630.04,0.0
1013838_2,1013838,8.0,7.0,1.0,0.0,7.0,7.0,3168.9,452.701,2823.61,0.0
1013847_1,1013847,3.0,1.0,1.0,1.0,1.0,1.0,154.42,77.211,153.98,1.0
1013883_1,1013883,4.0,2.0,1.0,1.0,2.0,2.0,566.41,188.805,116.11,1.0
1013883_2,1013883,20.0,7.0,7.0,6.0,1.0,11.0,1137.73,59.881,45.89,1.0
1013903_1,1013903,2.0,1.0,1.0,0.0,1.0,1.0,12.86,12.857,0.0,0.0
1013914_1,1013914,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1013977_1,1013977,2.0,1.0,1.0,0.0,1.0,1.0,1.22,1.222,0.0,0.0
1013981_1,1013981,5.0,1.0,4.0,0.0,0.25,4.0,860.22,215.055,0.0,0.0
1014071_1,1014071,2.0,1.0,1.0,0.0,1.0,1.0,8.62,8.623,0.0,0.0
1014071_3,1014071,21.0,11.0,6.0,4.0,1.8333,14.0,5206.51,260.326,1054.71,1.0
1014100_1,1014100,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1014131_1,1014131,3.0,1.0,1.0,1.0,1.0,1.0,304.81,152.405,301.24,1.0
1014143_1,1014143,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1014156_1,1014156,4.0,3.0,1.0,0.0,3.0,3.0,90.34,30.113,0.0,0.0
1014157_1,1014157,2.0,1.0,1.0,0.0,1.0,1.0,45.75,45.751,45.75,0.0
1014164_3,1014164,4.0,1.0,3.0,0.0,0.3333,4.0,291.71,97.236,0.0,0.0
1014189_1,1014189,18.0,11.0,4.0,3.0,2.75,6.0,314.63,18.507,103.54,1.0
1014253_1,1014253,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1014276_1,1014276,2.0,1.0,1.0,0.0,1.0,1.0,17.77,17.773,0.0,0.0
1014288_1,1014288,4.0,1.0,2.0,1.0,0.5,2.0,999.6,333.199,986.5,1.0
1014314_1,1014314,4.0,1.0,1.0,2.0,1.0,1.0,886.01,295.336,808.66,1.0
1014349_1,1014349,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1014372_3,1014372,3.0,2.0,1.0,0.0,2.0,2.0,240.3,120.148,0.0,0.0
1014386_1,1014386,3.0,2.0,1.0,0.0,2.0,2.0,146.26,73.132,70.04,0.0
1014434_1,1014434,12.0,8.0,2.0,2.0,4.0,3.0,1794.02,163.092,394.41,1.0
1014434_3,1014434,8.0,4.0,2.0,2.0,2.0,1.0,1736.68,248.097,894.96,1.0
1014458_1,1014458,2.0,0.0,2.0,0.0,0.0,2.0,275.68,275.676,0.0,0.0
1014471_1,1014471,3.0,1.0,2.0,0.0,0.5,3.0,110.61,55.304,0.0,0.0
1014523_1,1014523,2.0,1.0,1.0,0.0,1.0,1.0,603.65,603.652,0.0,0.0
1014539_1,1014539,4.0,2.0,2.0,0.0,1.0,3.0,91.46,30.488,0.0,0.0
1014539_2,1014539,4.0,3.0,1.0,0.0,3.0,2.0,1025.17,341.722,29.44,0.0
1014574_1,1014574,9.0,7.0,1.0,1.0,7.0,5.0,509.36,63.67,195.33,1.0
1014638_1,1014638,4.0,3.0,1.0,0.0,3.0,2.0,701.81,233.937,0.0,0.0
1014641_1,1014641,7.0,5.0,2.0,0.0,2.5,4.0,706.19,117.698,282.96,0.0
1014656_3,1014656,4.0,3.0,1.0,0.0,3.0,1.0,622.4,207.468,33.4,0.0
1014657_1,1014657,2.0,1.0,1.0,0.0,1.0,1.0,127.25,127.253,0.0,0.0
1014701_1,1014701,14.0,3.0,7.0,4.0,0.4286,5.0,268.69,20.669,150.49,1.0
1014730_10,1014730,3.0,2.0,1.0,0.0,2.0,1.0,285.46,142.728,0.0,0.0
1014730_11,1014730,4.0,3.0,1.0,0.0,3.0,2.0,1731.81,577.271,37.8,0.0
1014730_13,1014730,3.0,2.0,1.0,0.0,2.0,3.0,53.79,26.896,23.2,0.0
1014730_15,1014730,10.0,9.0,1.0,0.0,9.0,4.0,403.58,44.842,403.58,0.0
1014730_2,1014730,5.0,4.0,1.0,0.0,4.0,3.0,143.56,35.891,54.03,0.0
1014730_5,1014730,10.0,9.0,1.0,0.0,9.0,5.0,891.76,99.084,557.48,0.0
1014757_3,1014757,3.0,1.0,2.0,0.0,0.5,2.0,14.2,7.101,0.0,0.0
1014806_1,1014806,5.0,3.0,2.0,0.0,1.5,3.0,852.83,213.208,0.0,0.0
101483_1,101483,3.0,2.0,1.0,0.0,2.0,1.0,406.19,203.094,0.0,0.0
1014928_1,1014928,2.0,1.0,1.0,0.0,1.0,1.0,205.24,205.241,0.0,0.0
1014931_1,1014931,7.0,6.0,1.0,0.0,6.0,1.0,2755.17,459.196,2648.82,0.0
1014952_1,1014952,2.0,1.0,1.0,0.0,1.0,1.0,9.48,9.481,9.48,0.0
1014964_2,1014964,5.0,3.0,2.0,0.0,1.5,3.0,286.2,71.549,67.8,0.0
1014983_1,1014983,6.0,5.0,1.0,0.0,5.0,3.0,1316.56,263.312,1136.89,0.0
1014985_2,1014985,2.0,1.0,1.0,0.0,1.0,1.0,55.3,55.303,0.0,0.0
1015010_1,1015010,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1015023_1,1015023,5.0,4.0,1.0,0.0,4.0,2.0,696.96,174.239,526.88,0.0
1015063_2,1015063,6.0,5.0,1.0,0.0,5.0,2.0,1091.13,218.227,810.42,0.0
1015072_1,1015072,2.0,1.0,1.0,0.0,1.0,1.0,102.05,102.049,0.0,0.0
1015081_2,1015081,2.0,1.0,1.0,0.0,1.0,1.0,82.31,82.311,0.0,0.0
1015123_1,1015123,3.0,1.0,1.0,1.0,1.0,1.0,288.88,144.44,257.66,1.0
1015139_101,1015139,4.0,1.0,2.0,1.0,0.5,1.0,118.11,39.371,109.05,1.0
1015139_123,1015139,3.0,2.0,1.0,0.0,2.0,2.0,572.57,286.282,562.71,0.0
1015139_27,1015139,3.0,1.0,1.0,1.0,1.0,1.0,156.84,78.418,115.08,1.0
1015139_31,1015139,5.0,4.0,1.0,0.0,4.0,2.0,744.27,186.068,726.1,0.0
1015139_40,1015139,13.0,10.0,2.0,1.0,5.0,8.0,3680.83,306.736,195.54,1.0
1015139_41,1015139,6.0,2.0,2.0,2.0,1.0,2.0,2013.78,402.756,127.69,1.0
1015139_53,1015139,19.0,16.0,1.0,2.0,16.0,13.0,5328.27,296.015,3455.03,1.0
1015139_55,1015139,10.0,7.0,2.0,1.0,3.5,6.0,3188.53,354.281,2170.82,1.0
1015139_6,1015139,5.0,4.0,1.0,0.0,4.0,3.0,2099.44,524.859,967.56,0.0
1015139_73,1015139,10.0,9.0,1.0,0.0,9.0,9.0,2178.87,242.096,979.52,0.0
1015139_96,1015139,5.0,3.0,1.0,1.0,3.0,3.0,1140.31,285.078,298.73,1.0
1015223_1,1015223,2.0,0.0,2.0,0.0,0.0,2.0,7.27,7.266,0.0,0.0
